Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales,Year,Quarter,Month,Month Name,Month & Year,Week Day,Day Name,Week Number,Quarter (Q)
12-08-2018,Cuba,Plaza Vea,LG,Claro,550,26,800,20800,2018,3,8,Aug,Aug-18,7,Sun,32,Q3
01-06-2019,Uruguay,Saga Falabella,LG,Claro,550,8,800,6400,2019,2,6,Jun,Jun-19,6,Sat,22,Q2
16-03-2021,Guatemala,Oeschle,LG,Claro,550,18,800,14400,2021,1,3,Mar,Mar-21,2,Tue,12,Q1
19-06-2020,Chile,Metro,LG,Claro,550,39,800,31200,2020,2,6,Jun,Jun-20,5,Fri,25,Q2
22-12-2019,United Kingdom,Oeschle,LG,Claro,550,18,800,14400,2019,4,12,Dec,Dec-19,7,Sun,51,Q4
14-05-2021,Venezuela,Ripley,LG,Claro,550,15,800,12000,2021,2,5,May,May-21,5,Fri,20,Q2
05-06-2019,Cuba,Plaza Vea,LG,Claro,550,17,800,13600,2019,2,6,Jun,Jun-19,3,Wed,23,Q2
18-12-2021,Argentina,Tottus,LG,Claro,550,87,800,69600,2021,4,12,Dec,Dec-21,6,Sat,51,Q4
01-01-2020,Argentina,Oeschle,LG,Claro,550,1,800,800,2020,1,1,Jan,Jan-20,3,Wed,1,Q1
04-03-2018,Argentina,Plaza Vea,LG,Claro,550,57,800,45600,2018,1,3,Mar,Mar-18,7,Sun,9,Q1
19-10-2021,USA,Ripley,LG,Claro,550,26,800,20800,2021,4,10,Oct,Oct-21,2,Tue,43,Q4
27-12-2018,Portugal,Metro,LG,Claro,550,36,800,28800,2018,4,12,Dec,Dec-18,4,Thu,52,Q4
05-06-2018,Germany,Oeschle,LG,Claro,550,69,800,55200,2018,2,6,Jun,Jun-18,2,Tue,23,Q2
15-10-2018,United Kingdom,Metro,LG,Claro,550,7,800,5600,2018,4,10,Oct,Oct-18,1,Mon,42,Q4
29-06-2019,Spain,Saga Falabella,LG,Claro,550,4,800,3200,2019,2,6,Jun,Jun-19,6,Sat,26,Q2
17-10-2019,France,Tottus,LG,Claro,550,1,800,800,2019,4,10,Oct,Oct-19,4,Thu,42,Q4
08-07-2018,Mexico,Ripley,LG,Claro,550,29,800,23200,2018,3,7,Jul,Jul-18,7,Sun,27,Q3
07-01-2021,El Salvador,Tottus,LG,Claro,550,67,800,53600,2021,1,1,Jan,Jan-21,4,Thu,2,Q1
07-11-2021,United Kingdom,Tottus,LG,Claro,550,116,800,92800,2021,4,11,Nov,Nov-21,7,Sun,45,Q4
09-08-2018,Peru,Tottus,LG,Claro,550,52,800,41600,2018,3,8,Aug,Aug-18,4,Thu,32,Q3
07-12-2021,Guatemala,Metro,LG,Claro,550,30,800,24000,2021,4,12,Dec,Dec-21,2,Tue,50,Q4
09-09-2019,Germany,Oeschle,LG,Claro,550,41,800,32800,2019,3,9,Sep,Sep-19,1,Mon,37,Q3
06-09-2019,Canada,Plaza Vea,LG,Claro,550,70,800,56000,2019,3,9,Sep,Sep-19,5,Fri,36,Q3
04-08-2019,Cuba,Metro,LG,Claro,550,4,800,3200,2019,3,8,Aug,Aug-19,7,Sun,31,Q3
14-08-2018,Jamaica,Plaza Vea,LG,Claro,550,58,800,46400,2018,3,8,Aug,Aug-18,2,Tue,33,Q3
18-03-2019,Denmark,Plaza Vea,LG,Claro,550,22,800,17600,2019,1,3,Mar,Mar-19,1,Mon,12,Q1
05-09-2021,United Kingdom,Saga Falabella,LG,Claro,550,18,800,14400,2021,3,9,Sep,Sep-21,7,Sun,36,Q3
30-12-2020,Germany,Oeschle,LG,Claro,550,79,800,63200,2020,4,12,Dec,Dec-20,3,Wed,53,Q4
29-07-2021,Venezuela,Saga Falabella,LG,Claro,550,12,800,9600,2021,3,7,Jul,Jul-21,4,Thu,31,Q3
30-12-2018,Jamaica,Tottus,LG,Claro,550,97,800,77600,2018,4,12,Dec,Dec-18,7,Sun,52,Q4
28-08-2021,United Kingdom,Oeschle,LG,Claro,550,52,800,41600,2021,3,8,Aug,Aug-21,6,Sat,35,Q3
29-12-2021,El Salvador,Tottus,LG,Claro,550,29,800,23200,2021,4,12,Dec,Dec-21,3,Wed,53,Q4
25-09-2020,Denmark,Plaza Vea,LG,Claro,550,79,800,63200,2020,3,9,Sep,Sep-20,5,Fri,39,Q3
29-04-2021,El Salvador,Oeschle,LG,Claro,550,63,800,50400,2021,2,4,Apr,Apr-21,4,Thu,18,Q2
26-05-2021,Spain,Tottus,LG,Claro,550,45,800,36000,2021,2,5,May,May-21,3,Wed,22,Q2
02-07-2021,Bolivia,Saga Falabella,LG,Claro,550,2,800,1600,2021,3,7,Jul,Jul-21,5,Fri,27,Q3
03-10-2021,Guatemala,Plaza Vea,LG,Claro,550,44,800,35200,2021,4,10,Oct,Oct-21,7,Sun,40,Q4
15-07-2018,Brasil,Plaza Vea,LG,Claro,550,1,800,800,2018,3,7,Jul,Jul-18,7,Sun,28,Q3
24-11-2021,Peru,Tottus,LG,Claro,550,76,800,60800,2021,4,11,Nov,Nov-21,3,Wed,48,Q4
05-07-2020,Guatemala,Tottus,LG,Claro,550,86,800,68800,2020,3,7,Jul,Jul-20,7,Sun,27,Q3
08-09-2018,Switzerland,Ripley,LG,Claro,550,32,800,25600,2018,3,9,Sep,Sep-18,6,Sat,36,Q3
05-01-2019,Ireland,Plaza Vea,LG,Claro,550,49,800,39200,2019,1,1,Jan,Jan-19,6,Sat,1,Q1
23-11-2021,Bolivia,Tottus,LG,Claro,550,82,800,65600,2021,4,11,Nov,Nov-21,2,Tue,48,Q4
06-10-2021,Denmark,Tottus,LG,Claro,550,26,800,20800,2021,4,10,Oct,Oct-21,3,Wed,41,Q4
23-03-2020,Colombia,Ripley,LG,Claro,550,28,800,22400,2020,1,3,Mar,Mar-20,1,Mon,13,Q1
11-11-2020,Brasil,Metro,LG,Claro,550,55,800,44000,2020,4,11,Nov,Nov-20,3,Wed,46,Q4
22-04-2021,Spain,Ripley,LG,Claro,550,17,800,13600,2021,2,4,Apr,Apr-21,4,Thu,17,Q2
07-12-2019,Jamaica,Metro,LG,Claro,550,52,800,41600,2019,4,12,Dec,Dec-19,6,Sat,49,Q4
31-08-2021,Germany,Plaza Vea,LG,Claro,550,20,800,16000,2021,3,8,Aug,Aug-21,2,Tue,36,Q3
23-06-2019,Brasil,Oeschle,LG,Claro,550,49,800,39200,2019,2,6,Jun,Jun-19,7,Sun,25,Q2
19-04-2019,Brasil,Tottus,LG,Claro,550,16,800,12800,2019,2,4,Apr,Apr-19,5,Fri,16,Q2
13-09-2021,Canada,Plaza Vea,LG,Claro,550,27,800,21600,2021,3,9,Sep,Sep-21,1,Mon,38,Q3
22-01-2019,France,Oeschle,LG,Claro,550,84,800,67200,2019,1,1,Jan,Jan-19,2,Tue,4,Q1
05-04-2018,Denmark,Metro,LG,Claro,550,21,800,16800,2018,2,4,Apr,Apr-18,4,Thu,14,Q2
12-03-2021,Bolivia,Oeschle,LG,Claro,550,70,800,56000,2021,1,3,Mar,Mar-21,5,Fri,11,Q1
17-10-2021,Argentina,Tottus,LG,Claro,550,12,800,9600,2021,4,10,Oct,Oct-21,7,Sun,42,Q4
15-09-2018,Canada,Ripley,LG,Claro,550,38,800,30400,2018,3,9,Sep,Sep-18,6,Sat,37,Q3
30-11-2018,USA,Metro,LG,Claro,550,45,800,36000,2018,4,11,Nov,Nov-18,5,Fri,48,Q4
14-02-2019,Canada,Metro,LG,Claro,550,34,800,27200,2019,1,2,Feb,Feb-19,4,Thu,7,Q1
19-08-2018,Ireland,Metro,LG,Claro,550,29,800,23200,2018,3,8,Aug,Aug-18,7,Sun,33,Q3
25-10-2018,Bolivia,Plaza Vea,LG,Claro,550,38,800,30400,2018,4,10,Oct,Oct-18,4,Thu,43,Q4
27-11-2021,Colombia,Plaza Vea,LG,Claro,550,19,800,15200,2021,4,11,Nov,Nov-21,6,Sat,48,Q4
28-04-2019,Ireland,Metro,LG,Claro,550,1,800,800,2019,2,4,Apr,Apr-19,7,Sun,17,Q2
10-07-2021,Venezuela,Plaza Vea,LG,Claro,550,53,800,42400,2021,3,7,Jul,Jul-21,6,Sat,28,Q3
16-08-2021,Chile,Tottus,LG,Claro,550,94,800,75200,2021,3,8,Aug,Aug-21,1,Mon,34,Q3
07-01-2021,Germany,Saga Falabella,LG,Claro,550,3,800,2400,2021,1,1,Jan,Jan-21,4,Thu,2,Q1
08-09-2019,Guatemala,Ripley,LG,Claro,550,5,800,4000,2019,3,9,Sep,Sep-19,7,Sun,36,Q3
07-08-2019,Brasil,Metro,LG,Claro,550,24,800,19200,2019,3,8,Aug,Aug-19,3,Wed,32,Q3
15-09-2021,Switzerland,Plaza Vea,LG,Claro,550,40,800,32000,2021,3,9,Sep,Sep-21,3,Wed,38,Q3
10-10-2020,Argentina,Ripley,LG,Claro,550,7,800,5600,2020,4,10,Oct,Oct-20,6,Sat,41,Q4
03-03-2021,Ireland,Metro,LG,Claro,550,18,800,14400,2021,1,3,Mar,Mar-21,3,Wed,10,Q1
29-12-2021,Ireland,Saga Falabella,LG,Claro,550,13,800,10400,2021,4,12,Dec,Dec-21,3,Wed,53,Q4
16-06-2020,United Kingdom,Oeschle,LG,Bitel,550,46,800,36800,2020,2,6,Jun,Jun-20,2,Tue,25,Q2
22-06-2018,Spain,Saga Falabella,LG,Bitel,550,19,800,15200,2018,2,6,Jun,Jun-18,5,Fri,25,Q2
08-05-2021,Jamaica,Ripley,LG,Bitel,550,51,800,40800,2021,2,5,May,May-21,6,Sat,19,Q2
03-02-2021,Colombia,Tottus,LG,Bitel,550,14,800,11200,2021,1,2,Feb,Feb-21,3,Wed,6,Q1
10-06-2021,Colombia,Tottus,LG,Bitel,550,16,800,12800,2021,2,6,Jun,Jun-21,4,Thu,24,Q2
21-03-2021,Jamaica,Ripley,LG,Bitel,550,56,800,44800,2021,1,3,Mar,Mar-21,7,Sun,12,Q1
10-07-2019,Uruguay,Metro,LG,Bitel,550,46,800,36800,2019,3,7,Jul,Jul-19,3,Wed,28,Q3
21-05-2020,Germany,Plaza Vea,LG,Bitel,550,64,800,51200,2020,2,5,May,May-20,4,Thu,21,Q2
18-02-2021,USA,Tottus,LG,Bitel,550,43,800,34400,2021,1,2,Feb,Feb-21,4,Thu,8,Q1
04-05-2020,USA,Saga Falabella,LG,Bitel,550,21,800,16800,2020,2,5,May,May-20,1,Mon,19,Q2
28-10-2020,Venezuela,Ripley,LG,Bitel,550,9,800,7200,2020,4,10,Oct,Oct-20,3,Wed,44,Q4
26-09-2021,Canada,Metro,LG,Bitel,550,77,800,61600,2021,3,9,Sep,Sep-21,7,Sun,39,Q3
29-07-2019,Colombia,Metro,LG,Bitel,550,50,800,40000,2019,3,7,Jul,Jul-19,1,Mon,31,Q3
26-10-2019,Peru,Ripley,LG,Bitel,550,9,800,7200,2019,4,10,Oct,Oct-19,6,Sat,43,Q4
07-06-2021,Canada,Saga Falabella,LG,Bitel,550,20,800,16000,2021,2,6,Jun,Jun-21,1,Mon,24,Q2
22-09-2018,Paraguay,Metro,LG,Bitel,550,3,800,2400,2018,3,9,Sep,Sep-18,6,Sat,38,Q3
08-03-2021,Brasil,Saga Falabella,LG,Bitel,550,20,800,16000,2021,1,3,Mar,Mar-21,1,Mon,11,Q1
15-06-2019,USA,Oeschle,LG,Bitel,550,20,800,16000,2019,2,6,Jun,Jun-19,6,Sat,24,Q2
21-07-2018,France,Ripley,LG,Bitel,550,49,800,39200,2018,3,7,Jul,Jul-18,6,Sat,29,Q3
10-12-2021,Ireland,Oeschle,LG,Bitel,550,121,800,96800,2021,4,12,Dec,Dec-21,5,Fri,50,Q4
24-09-2021,Bolivia,Tottus,LG,Bitel,550,128,800,102400,2021,3,9,Sep,Sep-21,5,Fri,39,Q3
26-07-2019,Cuba,Plaza Vea,LG,Bitel,550,21,800,16800,2019,3,7,Jul,Jul-19,5,Fri,30,Q3
21-08-2020,Argentina,Tottus,LG,Bitel,550,91,800,72800,2020,3,8,Aug,Aug-20,5,Fri,34,Q3
31-03-2019,Bolivia,Ripley,LG,Bitel,550,19,800,15200,2019,1,3,Mar,Mar-19,7,Sun,13,Q1
14-02-2021,Colombia,Saga Falabella,LG,Bitel,550,27,800,21600,2021,1,2,Feb,Feb-21,7,Sun,7,Q1
21-08-2019,USA,Saga Falabella,LG,Bitel,550,23,800,18400,2019,3,8,Aug,Aug-19,3,Wed,34,Q3
12-05-2021,Spain,Metro,LG,Bitel,550,67,800,53600,2021,2,5,May,May-21,3,Wed,20,Q2
02-06-2018,El Salvador,Plaza Vea,LG,Bitel,550,97,800,77600,2018,2,6,Jun,Jun-18,6,Sat,22,Q2
16-04-2018,Switzerland,Ripley,LG,Bitel,550,31,800,24800,2018,2,4,Apr,Apr-18,1,Mon,16,Q2
15-01-2021,USA,Plaza Vea,LG,Bitel,550,8,800,6400,2021,1,1,Jan,Jan-21,5,Fri,3,Q1
04-01-2019,Paraguay,Plaza Vea,LG,Bitel,550,112,800,89600,2019,1,1,Jan,Jan-19,5,Fri,1,Q1
12-03-2020,Cuba,Plaza Vea,LG,Bitel,550,15,800,12000,2020,1,3,Mar,Mar-20,4,Thu,11,Q1
19-12-2020,Cuba,Oeschle,LG,Bitel,550,140,800,112000,2020,4,12,Dec,Dec-20,6,Sat,51,Q4
18-03-2021,Portugal,Ripley,LG,Bitel,550,51,800,40800,2021,1,3,Mar,Mar-21,4,Thu,12,Q1
27-07-2018,Jamaica,Saga Falabella,LG,Bitel,550,18,800,14400,2018,3,7,Jul,Jul-18,5,Fri,30,Q3
15-04-2019,Mexico,Tottus,LG,Bitel,550,115,800,92000,2019,2,4,Apr,Apr-19,1,Mon,16,Q2
31-10-2019,Mexico,Ripley,LG,Bitel,550,34,800,27200,2019,4,10,Oct,Oct-19,4,Thu,44,Q4
09-10-2020,El Salvador,Ripley,LG,Bitel,550,51,800,40800,2020,4,10,Oct,Oct-20,5,Fri,41,Q4
19-09-2019,Germany,Saga Falabella,LG,Bitel,550,14,800,11200,2019,3,9,Sep,Sep-19,4,Thu,38,Q3
03-06-2020,Mexico,Oeschle,LG,Bitel,550,134,800,107200,2020,2,6,Jun,Jun-20,3,Wed,23,Q2
29-07-2021,Jamaica,Tottus,LG,Bitel,550,15,800,12000,2021,3,7,Jul,Jul-21,4,Thu,31,Q3
10-05-2021,Colombia,Tottus,LG,Bitel,550,161,800,128800,2021,2,5,May,May-21,1,Mon,20,Q2
10-07-2019,Switzerland,Tottus,LG,Bitel,550,87,800,69600,2019,3,7,Jul,Jul-19,3,Wed,28,Q3
02-02-2019,Bolivia,Tottus,LG,Bitel,550,135,800,108000,2019,1,2,Feb,Feb-19,6,Sat,5,Q1
20-01-2019,Peru,Oeschle,LG,Bitel,550,82,800,65600,2019,1,1,Jan,Jan-19,7,Sun,3,Q1
09-01-2021,Uruguay,Plaza Vea,LG,Bitel,550,11,800,8800,2021,1,1,Jan,Jan-21,6,Sat,2,Q1
25-07-2020,Paraguay,Metro,LG,Bitel,550,37,800,29600,2020,3,7,Jul,Jul-20,6,Sat,30,Q3
25-04-2020,Germany,Saga Falabella,LG,Bitel,550,7,800,5600,2020,2,4,Apr,Apr-20,6,Sat,17,Q2
03-09-2019,El Salvador,Oeschle,LG,Bitel,550,12,800,9600,2019,3,9,Sep,Sep-19,2,Tue,36,Q3
18-11-2019,Mexico,Metro,LG,Bitel,550,41,800,32800,2019,4,11,Nov,Nov-19,1,Mon,47,Q4
26-07-2018,Paraguay,Oeschle,LG,Bitel,550,75,800,60000,2018,3,7,Jul,Jul-18,4,Thu,30,Q3
06-04-2018,Denmark,Tottus,LG,Bitel,550,174,800,139200,2018,2,4,Apr,Apr-18,5,Fri,14,Q2
13-11-2018,Jamaica,Oeschle,LG,Bitel,550,1,800,800,2018,4,11,Nov,Nov-18,2,Tue,46,Q4
07-06-2018,Spain,Plaza Vea,LG,Bitel,550,54,800,43200,2018,2,6,Jun,Jun-18,4,Thu,23,Q2
21-01-2021,Uruguay,Plaza Vea,LG,Bitel,550,26,800,20800,2021,1,1,Jan,Jan-21,4,Thu,4,Q1
27-03-2021,Bolivia,Tottus,LG,Bitel,550,156,800,124800,2021,1,3,Mar,Mar-21,6,Sat,13,Q1
10-08-2018,Germany,Plaza Vea,LG,Bitel,550,70,800,56000,2018,3,8,Aug,Aug-18,5,Fri,32,Q3
25-05-2021,Jamaica,Oeschle,LG,Bitel,550,115,800,92000,2021,2,5,May,May-21,2,Tue,22,Q2
20-12-2019,Argentina,Tottus,LG,Bitel,550,59,800,47200,2019,4,12,Dec,Dec-19,5,Fri,51,Q4
10-04-2021,Chile,Oeschle,LG,Bitel,550,60,800,48000,2021,2,4,Apr,Apr-21,6,Sat,15,Q2
14-04-2021,Mexico,Oeschle,LG,Bitel,550,78,800,62400,2021,2,4,Apr,Apr-21,3,Wed,16,Q2
18-04-2018,Paraguay,Ripley,LG,Bitel,550,48,800,38400,2018,2,4,Apr,Apr-18,3,Wed,16,Q2
31-08-2018,Spain,Oeschle,LG,Bitel,550,12,800,9600,2018,3,8,Aug,Aug-18,5,Fri,35,Q3
09-03-2021,Uruguay,Tottus,LG,Bitel,550,169,800,135200,2021,1,3,Mar,Mar-21,2,Tue,11,Q1
14-06-2021,France,Tottus,LG,Bitel,550,81,800,64800,2021,2,6,Jun,Jun-21,1,Mon,25,Q2
22-08-2021,Peru,Tottus,LG,Bitel,550,19,800,15200,2021,3,8,Aug,Aug-21,7,Sun,34,Q3
20-11-2018,France,Metro,LG,Bitel,550,9,800,7200,2018,4,11,Nov,Nov-18,2,Tue,47,Q4
17-06-2020,Peru,Ripley,LG,Bitel,550,15,800,12000,2020,2,6,Jun,Jun-20,3,Wed,25,Q2
12-03-2021,Argentina,Metro,LG,Bitel,550,24,800,19200,2021,1,3,Mar,Mar-21,5,Fri,11,Q1
26-06-2020,Mexico,Tottus,LG,Bitel,550,93,800,74400,2020,2,6,Jun,Jun-20,5,Fri,26,Q2
05-09-2021,France,Oeschle,LG,Bitel,550,91,800,72800,2021,3,9,Sep,Sep-21,7,Sun,36,Q3
02-02-2019,Cuba,Plaza Vea,LG,Bitel,550,93,800,74400,2019,1,2,Feb,Feb-19,6,Sat,5,Q1
26-10-2019,Germany,Tottus,LG,Bitel,550,62,800,49600,2019,4,10,Oct,Oct-19,6,Sat,43,Q4
21-08-2021,Bolivia,Metro,LG,Bitel,550,89,800,71200,2021,3,8,Aug,Aug-21,6,Sat,34,Q3
08-09-2020,Chile,Saga Falabella,LG,Bitel,550,12,800,9600,2020,3,9,Sep,Sep-20,2,Tue,37,Q3
16-05-2021,Brasil,Plaza Vea,LG,Bitel,550,23,800,18400,2021,2,5,May,May-21,7,Sun,20,Q2
12-03-2019,Spain,Ripley,LG,Bitel,550,16,800,12800,2019,1,3,Mar,Mar-19,2,Tue,11,Q1
25-08-2018,Uruguay,Oeschle,LG,Bitel,550,126,800,100800,2018,3,8,Aug,Aug-18,6,Sat,34,Q3
21-04-2020,Guatemala,Metro,LG,Bitel,550,51,800,40800,2020,2,4,Apr,Apr-20,2,Tue,17,Q2
07-02-2019,USA,Metro,LG,Bitel,550,74,800,59200,2019,1,2,Feb,Feb-19,4,Thu,6,Q1
06-10-2021,Bolivia,Saga Falabella,LG,Bitel,550,13,800,10400,2021,4,10,Oct,Oct-21,3,Wed,41,Q4
16-06-2020,United Kingdom,Oeschle,LG,Bitel,550,46,800,36800,2020,2,6,Jun,Jun-20,2,Tue,25,Q2
22-06-2018,Spain,Saga Falabella,LG,Bitel,550,19,800,15200,2018,2,6,Jun,Jun-18,5,Fri,25,Q2
08-05-2021,Jamaica,Ripley,LG,Bitel,550,51,800,40800,2021,2,5,May,May-21,6,Sat,19,Q2
03-02-2021,Colombia,Tottus,LG,Bitel,550,14,800,11200,2021,1,2,Feb,Feb-21,3,Wed,6,Q1
10-06-2021,Colombia,Tottus,LG,Bitel,550,16,800,12800,2021,2,6,Jun,Jun-21,4,Thu,24,Q2
21-03-2021,Jamaica,Ripley,LG,Bitel,550,56,800,44800,2021,1,3,Mar,Mar-21,7,Sun,12,Q1
10-07-2019,Uruguay,Metro,LG,Bitel,550,46,800,36800,2019,3,7,Jul,Jul-19,3,Wed,28,Q3
21-05-2020,Germany,Plaza Vea,LG,Bitel,550,64,800,51200,2020,2,5,May,May-20,4,Thu,21,Q2
18-02-2021,USA,Tottus,LG,Bitel,550,43,800,34400,2021,1,2,Feb,Feb-21,4,Thu,8,Q1
04-05-2020,USA,Saga Falabella,LG,Bitel,550,21,800,16800,2020,2,5,May,May-20,1,Mon,19,Q2
28-10-2020,Venezuela,Ripley,LG,Bitel,550,9,800,7200,2020,4,10,Oct,Oct-20,3,Wed,44,Q4
26-09-2021,Canada,Metro,LG,Bitel,550,77,800,61600,2021,3,9,Sep,Sep-21,7,Sun,39,Q3
29-07-2019,Colombia,Metro,LG,Bitel,550,50,800,40000,2019,3,7,Jul,Jul-19,1,Mon,31,Q3
26-10-2019,Peru,Ripley,LG,Bitel,550,9,800,7200,2019,4,10,Oct,Oct-19,6,Sat,43,Q4
07-06-2021,Canada,Saga Falabella,LG,Bitel,550,20,800,16000,2021,2,6,Jun,Jun-21,1,Mon,24,Q2
22-09-2018,Paraguay,Metro,LG,Bitel,550,3,800,2400,2018,3,9,Sep,Sep-18,6,Sat,38,Q3
08-03-2021,Brasil,Saga Falabella,LG,Bitel,550,20,800,16000,2021,1,3,Mar,Mar-21,1,Mon,11,Q1
15-06-2019,USA,Oeschle,LG,Bitel,550,20,800,16000,2019,2,6,Jun,Jun-19,6,Sat,24,Q2
21-07-2018,France,Ripley,LG,Bitel,550,49,800,39200,2018,3,7,Jul,Jul-18,6,Sat,29,Q3
10-12-2021,Ireland,Oeschle,LG,Bitel,550,121,800,96800,2021,4,12,Dec,Dec-21,5,Fri,50,Q4
24-09-2021,Bolivia,Tottus,LG,Bitel,550,128,800,102400,2021,3,9,Sep,Sep-21,5,Fri,39,Q3
26-07-2019,Cuba,Plaza Vea,LG,Bitel,550,21,800,16800,2019,3,7,Jul,Jul-19,5,Fri,30,Q3
21-08-2020,Argentina,Tottus,LG,Bitel,550,91,800,72800,2020,3,8,Aug,Aug-20,5,Fri,34,Q3
31-03-2019,Bolivia,Ripley,LG,Bitel,550,19,800,15200,2019,1,3,Mar,Mar-19,7,Sun,13,Q1
14-02-2021,Colombia,Saga Falabella,LG,Bitel,550,27,800,21600,2021,1,2,Feb,Feb-21,7,Sun,7,Q1
21-08-2019,USA,Saga Falabella,LG,Bitel,550,23,800,18400,2019,3,8,Aug,Aug-19,3,Wed,34,Q3
12-05-2021,Spain,Metro,LG,Bitel,550,67,800,53600,2021,2,5,May,May-21,3,Wed,20,Q2
02-06-2018,El Salvador,Plaza Vea,LG,Bitel,550,97,800,77600,2018,2,6,Jun,Jun-18,6,Sat,22,Q2
16-04-2018,Switzerland,Ripley,LG,Bitel,550,31,800,24800,2018,2,4,Apr,Apr-18,1,Mon,16,Q2
15-01-2021,USA,Plaza Vea,LG,Bitel,550,8,800,6400,2021,1,1,Jan,Jan-21,5,Fri,3,Q1
04-01-2019,Paraguay,Plaza Vea,LG,Bitel,550,112,800,89600,2019,1,1,Jan,Jan-19,5,Fri,1,Q1
12-03-2020,Cuba,Plaza Vea,LG,Bitel,550,15,800,12000,2020,1,3,Mar,Mar-20,4,Thu,11,Q1
19-12-2020,Cuba,Oeschle,LG,Bitel,550,140,800,112000,2020,4,12,Dec,Dec-20,6,Sat,51,Q4
18-03-2021,Portugal,Ripley,LG,Bitel,550,51,800,40800,2021,1,3,Mar,Mar-21,4,Thu,12,Q1
27-07-2018,Jamaica,Saga Falabella,LG,Bitel,550,18,800,14400,2018,3,7,Jul,Jul-18,5,Fri,30,Q3
15-04-2019,Mexico,Tottus,LG,Bitel,550,115,800,92000,2019,2,4,Apr,Apr-19,1,Mon,16,Q2
31-10-2019,Mexico,Ripley,LG,Bitel,550,34,800,27200,2019,4,10,Oct,Oct-19,4,Thu,44,Q4
09-10-2020,El Salvador,Ripley,LG,Bitel,550,51,800,40800,2020,4,10,Oct,Oct-20,5,Fri,41,Q4
19-09-2019,Germany,Saga Falabella,LG,Bitel,550,14,800,11200,2019,3,9,Sep,Sep-19,4,Thu,38,Q3
03-06-2020,Mexico,Oeschle,LG,Bitel,550,134,800,107200,2020,2,6,Jun,Jun-20,3,Wed,23,Q2
29-07-2021,Jamaica,Tottus,LG,Bitel,550,15,800,12000,2021,3,7,Jul,Jul-21,4,Thu,31,Q3
10-05-2021,Colombia,Tottus,LG,Bitel,550,161,800,128800,2021,2,5,May,May-21,1,Mon,20,Q2
10-07-2019,Switzerland,Tottus,LG,Bitel,550,87,800,69600,2019,3,7,Jul,Jul-19,3,Wed,28,Q3
02-02-2019,Bolivia,Tottus,LG,Bitel,550,135,800,108000,2019,1,2,Feb,Feb-19,6,Sat,5,Q1
20-01-2019,Peru,Oeschle,LG,Bitel,550,82,800,65600,2019,1,1,Jan,Jan-19,7,Sun,3,Q1
09-01-2021,Uruguay,Plaza Vea,LG,Bitel,550,11,800,8800,2021,1,1,Jan,Jan-21,6,Sat,2,Q1
25-07-2020,Paraguay,Metro,LG,Bitel,550,37,800,29600,2020,3,7,Jul,Jul-20,6,Sat,30,Q3
25-04-2020,Germany,Saga Falabella,LG,Bitel,550,7,800,5600,2020,2,4,Apr,Apr-20,6,Sat,17,Q2
03-09-2019,El Salvador,Oeschle,LG,Bitel,550,12,800,9600,2019,3,9,Sep,Sep-19,2,Tue,36,Q3
18-11-2019,Mexico,Metro,LG,Bitel,550,41,800,32800,2019,4,11,Nov,Nov-19,1,Mon,47,Q4
26-07-2018,Paraguay,Oeschle,LG,Bitel,550,75,800,60000,2018,3,7,Jul,Jul-18,4,Thu,30,Q3
06-04-2018,Denmark,Tottus,LG,Bitel,550,174,800,139200,2018,2,4,Apr,Apr-18,5,Fri,14,Q2
13-11-2018,Jamaica,Oeschle,LG,Bitel,550,1,800,800,2018,4,11,Nov,Nov-18,2,Tue,46,Q4
07-06-2018,Spain,Plaza Vea,LG,Bitel,550,54,800,43200,2018,2,6,Jun,Jun-18,4,Thu,23,Q2
21-01-2021,Uruguay,Plaza Vea,LG,Bitel,550,26,800,20800,2021,1,1,Jan,Jan-21,4,Thu,4,Q1
27-03-2021,Bolivia,Tottus,LG,Bitel,550,156,800,124800,2021,1,3,Mar,Mar-21,6,Sat,13,Q1
10-08-2018,Germany,Plaza Vea,LG,Bitel,550,70,800,56000,2018,3,8,Aug,Aug-18,5,Fri,32,Q3
25-05-2021,Jamaica,Oeschle,LG,Bitel,550,115,800,92000,2021,2,5,May,May-21,2,Tue,22,Q2
20-12-2019,Argentina,Tottus,LG,Bitel,550,59,800,47200,2019,4,12,Dec,Dec-19,5,Fri,51,Q4
10-04-2021,Chile,Oeschle,LG,Bitel,550,60,800,48000,2021,2,4,Apr,Apr-21,6,Sat,15,Q2
14-04-2021,Mexico,Oeschle,LG,Bitel,550,78,800,62400,2021,2,4,Apr,Apr-21,3,Wed,16,Q2
18-04-2018,Paraguay,Ripley,LG,Bitel,550,48,800,38400,2018,2,4,Apr,Apr-18,3,Wed,16,Q2
31-08-2018,Spain,Oeschle,LG,Bitel,550,12,800,9600,2018,3,8,Aug,Aug-18,5,Fri,35,Q3
09-03-2021,Uruguay,Tottus,LG,Bitel,550,169,800,135200,2021,1,3,Mar,Mar-21,2,Tue,11,Q1
14-06-2021,France,Tottus,LG,Bitel,550,81,800,64800,2021,2,6,Jun,Jun-21,1,Mon,25,Q2
22-08-2021,Peru,Tottus,LG,Bitel,550,19,800,15200,2021,3,8,Aug,Aug-21,7,Sun,34,Q3
20-11-2018,France,Metro,LG,Bitel,550,9,800,7200,2018,4,11,Nov,Nov-18,2,Tue,47,Q4
